Nom;Ville;IATA;OACI;Lat;Lon;Alt
Flugplatz Bautzen;Bautzen;;EDAB;51.193611;14.519722;568
Altenburg-Nobitz Airport;Altenburg;AOC;EDAC;50.981945;12.506389;640
Dessau Airfield;Dessau;;EDAD;51.831694;12.190961999999999;187
Eisenhüttenstadt Airfield;Eisenhuettenstadt;;EDAE;52.195856;14.58753;144
Großenhain Airport;Suhl;;EDAK;51.30805587768555;13.555556297302244;417
Merseburg Airport;Muehlhausen;;EDAM;51.3630556;11.940833300000001;341
Halle-Oppin Airport;Halle;;EDAQ;51.552223;12.053889;348
Riesa-Göhlis Airport;Riesa;IES;EDAU;51.293609619099996;13.3561105728;322
Rechlin-Lärz Airport;Rechlin-laerz;REB;EDAX;53.306388855;12.7522220612;220
Strausberg Airport;Strausberg;;EDAY;52.5805549621582;13.916666984558105;262
Schönhagen Airport;Schoenhagen;QXH;EDAZ;52.203609;13.156389;152
Barth Airport;Barth;BBH;EDBH;54.338253;12.710515;23
Jena-Schöngleina Airfield;Jena;;EDBJ;50.915279;11.714444;1247
Kyritz Airport;Kyritz;;EDBK;52.91888809204102;12.425277709960938;131
"Magdeburg ""City"" Airport";Magdeburg;ZMG;EDBM;52.073612;11.626389;259
Rothenburg/Görlitz Airport;Rothenburg/ol;;EDBR;51.36333465576172;14.949999809265135;518
Anklam Airfield;Anklam;;EDCA;53.832779;13.668610999999999;16
Cottbus-Drewitz Airport;Cottbus;CBU;EDCD;51.889441999999995;14.531944000000001;272
Kamenz Airport;Kamenz;;EDCM;51.29694366455078;14.1274995803833;495
Berlin-Schönefeld Airport;Berlin;SXF;EDDB;52.380001;13.5225;157
Dresden Airport;Dresden;DRS;EDDC;51.1328010559082;13.767200469970705;755
Erfurt Airport;Erfurt;ERF;EDDE;50.97980117797852;10.958100318908693;1036
Frankfurt am Main Airport;Frankfurt;FRA;EDDF;50.033333;8.570556;364
Münster Osnabrück Airport;Munster;FMO;EDDG;52.134601593;7.68483018875;160
Hamburg Airport;Hamburg;HAM;EDDH;53.630401611328004;9.988229751586902;53
Berlin-Tempelhof International Airport;Berlin;THF;EDDI;52.472999572753906;13.403900146484375;167
Cologne Bonn Airport;Cologne;CGN;EDDK;50.865898132299996;7.1427397728;302
Düsseldorf Airport;Duesseldorf;DUS;EDDL;51.289501;6.766780000000001;147
Munich Airport;Munich;MUC;EDDM;48.353802;11.7861;1487
Nuremberg Airport;Nuernberg;NUE;EDDN;49.498699;11.078056;1046
Leipzig/Halle Airport;Leipzig;LEJ;EDDP;51.423889;12.236388999999999;465
Saarbrücken Airport;Saarbruecken;SCN;EDDR;49.2145996094;7.10950994492;1058
Stuttgart Airport;Stuttgart;STR;EDDS;48.6898994446;9.22196006775;1276
Berlin-Tegel Airport;Berlin;TXL;EDDT;52.5597;13.2877;122
Hannover Airport;Hannover;HAJ;EDDV;52.461101532;9.68507957458;183
Bremen Airport;Bremen;BRE;EDDW;53.0475006104;8.78666973114;14
Frankfurt-Egelsbach Airport;Egelsbach;QEF;EDFE;49.959998999999996;8.645833;384
Frankfurt-Hahn Airport;Hahn;HHN;EDFH;49.9487;7.263889999999999;1649
Mannheim-City Airport;Mannheim;MHG;EDFM;49.473057;8.514167;308
Allendorf/Eder Airport;Allendorf;;EDFQ;51.03499984741211;8.680832862854004;1158
Worms Airport;Worms;;EDFV;49.606945;8.368333;295
Mainz-Finthen Airport;Mainz;;EDFZ;49.967499;8.147222;525
Eisenach-Kindel Airport;Eisenach;EIB;EDGE;50.991603999999995;10.47973;1112
Siegerland Airport;Siegerland;SGE;EDGS;50.70769882202149;8.082969665527344;1966
Hamburg-Finkenwerder Airport;Hamburg;XFW;EDHI;53.5352783203125;9.835556030273438;23
Kiel-Holtenau Airport;Kiel;KEL;EDHK;54.37944412231445;10.145277976989746;102
Lübeck Blankensee Airport;Luebeck;LBC;EDHL;53.805400848400005;10.7192001343;53
Flugplatz Dahlemer Binz;Dahlemer Binz;;EDKV;50.405555725;6.528889179199999;1896
Meinerzhagen Airport;Meinerzhagen;;EDKZ;51.099998474121094;7.5999999046325675;1549
Arnsberg-Menden Airport;Arnsberg;;EDLA;51.48389053344727;7.8983330726623535;794
Essen Mulheim Airport;Essen;ESS;EDLE;51.40230178833008;6.9373297691345215;424
Bielefeld Airport;Bielefeld;BFE;EDLI;51.964721999999995;8.544444;454
Mönchengladbach Airport;Moenchengladbach;MGL;EDLN;51.230278000000006;6.504444;125
Paderborn Lippstadt Airport;Paderborn;PAD;EDLP;51.614101409899995;8.616319656369999;699
Stadtlohn-Vreden Airport;Stadtlohn;;EDLS;51.99583435058594;6.840556144714356;157
Dortmund Airport;Dortmund;DTM;EDLW;51.518299102799986;7.61223983765;425
Augsburg Airport;Augsburg;AGB;EDMA;48.425278000000006;10.931667;1516
Biberach a.d. Riß Airfield;Biberach;;EDMB;48.111111;9.762777999999999;1903
Eggenfelden Airport;Eggenfelden;;EDME;48.39611053466797;12.723610877990724;1342
Mindelheim-Mattsies Airfield;Mindelheim;;EDMN;48.106945;10.525;1857
Oberpfaffenhofen Airport;Oberpfaffenhofen;OBF;EDMO;48.081402000000004;11.2831;1947
Straubing Airport;Straubing;RBM;EDMS;48.90083312988281;12.516667366027832;1047
Vilshofen Airport;Vilshofen;;EDMV;48.6349983215332;13.195555686950685;991
Leutkirch-Unterzeil Airport;Leutkirch;;EDNL;47.85889053344727;10.014166831970217;2100
Friedrichshafen Airport;Friedrichshafen;FDH;EDNY;47.671298980699994;9.511489868160002;1367
Schwerin Parchim Airport;Parchim;SZW;EDOP;53.426998;11.7834;166
Stendal-Borstel Airport;Stendal;;EDOV;52.62888717651367;11.818611145019533;184
Aalen-Heidenheim/Elchingen Airport;Aalen-heidenheim;;EDPA;48.77777862548828;10.264721870422363;1916
Bayreuth Airport;Bayreuth;BYU;EDQD;49.985001000000004;11.64;1601
Burg Feuerstein Airport;Burg Feuerstein;URD;EDQE;49.794166564940994;11.133610725402999;1673
Hof-Plauen Airport;Hof;HOQ;EDQM;50.288612365722656;11.856389045715332;1959
Haßfurt-Schweinfurt Airport;Hassfurt;;EDQT;50.0180549621582;10.529443740844727;719
Koblenz-Winningen Airfield;Koblenz;;EDRK;50.325558;7.528611;640
Trier-Föhren Airport;Trier;;EDRT;49.863888;6.7875;666
Speyer Airfield;Speyer;;EDRY;49.304722;8.451389;312
Zweibrücken Airport;Zweibruecken;ZQW;EDRZ;49.2094;7.4005600000000005;1132
Donaueschingen-Villingen Airport;Donaueschingen;ZQL;EDTD;47.97333145139999;8.52222156525;2231
Freiburg i. Br. Airport;Freiburg;;EDTF;48.022777557400005;7.832499980930001;801
Mengen-Hohentengen Airport;Mengen;;EDTM;48.05389022827149;9.372777938842773;1818
Adolf Würth Airport;Schwaebisch Hall;;EDTY;49.1183319092;9.783888816829998;1299
Finsterwalde/Schacksdorf Airport;Soest;;EDUS;51.607498;13.743610999999998;384
Braunschweig-Wolfsburg Airport;Braunschweig;BWE;EDVE;52.319199;10.5561;295
Kassel-Calden Airport;Kassel;KSF;EDVK;51.417273;9.384967;820
Hildesheim Airport;Hildesheim;;EDVM;52.18138885498047;9.946389198303224;292
Bremerhaven Airport;Bremerhaven;BRV;EDWB;53.50694300000001;8.572778;10
Emden Airport;Emden;EME;EDWE;53.391109;7.2275;3
Leer-Papenburg Airport;Leer;;EDWF;53.27194213867188;7.441667079925537;3
Wilhelmshaven-Mariensiel Airport;Wilhelmshaven;WVN;EDWI;53.502220153808594;8.05222225189209;16
Borkum Airport;Borkum;BMK;EDWR;53.59639;6.709167;3
Norderney Airport;Norderney;NRD;EDWY;53.70694351196289;7.230000019073486;7
Flensburg-Schäferhaus Airport;Flensburg;FLF;EDXF;54.77333450317383;9.378889083862305;131
Rendsburg-Schachtholm Airport;Rendsburg;;EDXR;54.22000122070313;9.599444389343262;23
Westerland Sylt Airport;Westerland;GWT;EDXW;54.9132003784;8.34047031403;51
Ämari Air Base;Armari Air Force Base;;EEEI;59.26029968261719;24.208499908447266;65
Kärdla Airport;Kardla;KDL;EEKA;58.99079895019531;22.830699920654297;18
Kuressaare Airport;Kuressaare;URE;EEKE;58.22990036010742;22.50950050354004;14
Pärnu Airport;Parnu;EPU;EEPU;58.41899871826172;24.47279930114746;47
Lennart Meri Tallinn Airport;Tallinn-ulemiste International;TLL;EETN;59.41329956049999;24.8327999115;131
Tartu Airport;Tartu;TAY;EETU;58.30749893189999;26.6903991699;219
Enontekio Airport;Enontekio;ENF;EFET;68.36260223388699;23.424299240112;1005
Eura Airport;Eura;;EFEU;61.1161003112793;22.201400756835934;259
Halli Airport;Halli;KEV;EFHA;61.856039;24.786686;479
Helsinki Malmi Airport;Helsinki;HEM;EFHF;60.254600524902344;25.04280090332031;57
Helsinki Vantaa Airport;Helsinki;HEL;EFHK;60.317199707031;24.963300704956;179
Hameenkyro Airport;Hameenkyro;;EFHM;61.68970108032226;23.073699951171875;449
Hanko Airport;Hanko;;EFHN;59.848899841308594;23.083599090576172;20
Hyvinkää Airfield;Hyvinkaa;HYV;EFHV;60.6543998718;24.881099700900002;430
Kiikala Airport;Kikala;;EFIK;60.4625015259;23.652500152600002;381
Immola Airport;Immola;;EFIM;61.24919891357422;28.90369987487793;338
Kitee Airport;Kitee;KTQ;EFIT;62.1661;30.073601;364
Ivalo Airport;Ivalo;IVL;EFIV;68.607299804688;27.405300140380998;481
Joensuu Airport;Joensuu;JOE;EFJO;62.662899017334006;29.607500076294;398
Jyvaskyla Airport;Jyvaskyla;JYV;EFJY;62.399501800537;25.678300857544;459
Kauhava Airport;Kauhava;KAU;EFKA;63.127102;23.051399;151
Kemi-Tornio Airport;Kemi;KEM;EFKE;65.778701782227;24.582099914551;61
Kajaani Airport;Kajaani;KAJ;EFKI;64.285499572754;27.692399978638;483
Kauhajoki Airport;Kauhajoki;KHJ;EFKJ;62.4625015259;22.3931007385;407
Kokkola-Pietarsaari Airport;Kruunupyy;KOK;EFKK;63.721199035645;23.143100738525;84
Kemijarvi Airport;Kemijarvi;;EFKM;66.712898;27.156799;692
Kuusamo Airport;Kuusamo;KAO;EFKS;65.98760223388699;29.239400863647;866
Kittilä Airport;Kittila;KTT;EFKT;67.700996398926;24.846799850464002;644
Kuopio Airport;Kuopio;KUO;EFKU;63.007099151611;27.797800064087;323
Lahti Vesivehmaa Airport;Vesivehmaa;QLF;EFLA;61.144199;25.693501;502
Lappeenranta Airport;Lappeenranta;LPP;EFLP;61.044601;28.144743;349
Mariehamn Airport;Mariehamn;MHQ;EFMA;60.122200012207;19.898199081421;17
Menkijarvi Airport;Menkijarvi;;EFME;62.94670104980469;23.51889991760254;331
Mikkeli Airport;Mikkeli;MIK;EFMI;61.6866;27.201798999999998;329
Nummela Airport;Nummela;;EFNU;60.3339004517;24.2964000702;367
Oulu Airport;Oulu;OUL;EFOU;64.930099487305;25.354600906372;47
Piikajarvi Airport;Piikajarvi;;EFPI;61.24560165405274;22.19339942932129;148
Pori Airport;Pori;POR;EFPO;61.461700439453004;21.799999237061;44
Pudasjärvi Airport;Pudasjarvi;;EFPU;65.4021987915;26.9468994141;397
Pyhäsalmi Airport;Pyhasalmi;;EFPY;63.7318992615;25.9263000488;528
Raahe Pattijoki Airport;Pattijoki;;EFRH;64.6881027222;24.6958007812;118
Rantasalmi Airport;Rantasalmi;;EFRN;62.0654983521;28.3565006256;292
Rovaniemi Airport;Rovaniemi;RVN;EFRO;66.564796447754;25.830400466919;642
Rayskala Airport;Rayskala;;EFRY;60.74470138549805;24.107799530029297;407
Savonlinna Airport;Savonlinna;SVL;EFSA;61.943099975586;28.945100784302;311
Selanpaa Airport;Selanpaa;;EFSE;61.062400817871094;26.79890060424805;417
Sodankyla Airport;Sodankyla;SOT;EFSO;67.3949966431;26.619100570700002;602
Tampere-Pirkkala Airport;Tampere;TMP;EFTP;61.414100646973;23.604400634766;390
Teisko Airport;Teisko;;EFTS;61.7733;24.026999999999997;515
Turku Airport;Turku;TKU;EFTU;60.514099121094;22.262800216675;161
Utti Air Base;Utti;UTI;EFUT;60.89640045165999;26.938400268555004;339
Vaasa Airport;Vaasa;VAA;EFVA;63.050701141357;21.762199401855;19
Varkaus Airport;Varkaus;VRK;EFVR;62.171100616455;27.868600845337;286
Ylivieska Airfield;Ylivieska-raudaskyla;YLI;EFYL;64.0547222;24.7252778;252
Belfast International Airport;Belfast;BFS;EGAA;54.6575012207;-6.21582984924;268
St Angelo Airport;Enniskillen;ENK;EGAB;54.39889907836914;-7.651669979095459;155
George Best Belfast City Airport;Belfast;BHD;EGAC;54.61809921264648;-5.872499942779541;15
City of Derry Airport;Londonderry;LDY;EGAE;55.04280090332031;-7.161109924316406;22
Birmingham International Airport;Birmingham;BHX;EGBB;52.4538993835;-1.7480299472799998;327
Coventry Airport;Coventry;CVT;EGBE;52.3697013855;-1.47971999645;267
Leicester Airport;Leicester;;EGBG;52.6077995300293;-1.0319399833679201;469
Gloucestershire Airport;Golouchestershire;GLO;EGBJ;51.89419937133789;-2.1672201156616206;101
Wolverhampton Halfpenny Green Airport;Halfpenny Green;;EGBO;52.51750183105469;-2.2594399452209477;283
Cotswold Airport;Pailton;GBA;EGBP;51.668095;-2.05694;433
Turweston Airport;Turweston;;EGBT;52.0407981873;-1.09555995464;448
Wellesbourne Mountford Airport;Wellesbourne;;EGBW;52.19219970703125;-1.6144399642944336;159
Manchester Airport;Manchester;MAN;EGCC;53.35369873046875;-2.2749500274658203;257
Manchester Woodford Airport;Woodfort;;EGCD;53.3381;-2.14889;295
Royal Marines Base Chivenor Airport;Chivenor;;EGDC;51.08720016479492;-4.150340080261231;27
Newquay Cornwall Airport;Newquai;NQY;EGHQ;50.44060134887695;-4.995409965515137;390
RAF Lyneham;Lyneham;LYE;EGDL;51.5051;-1.99343;513
MoD Boscombe Down Airport;Boscombe Down;;EGDM;51.152198791503906;-1.7474100589752195;407
RNAS Culdrose;Culdrose;;EGDR;50.08610153198242;-5.2557101249694815;267
MoD St. Athan;St. Athan;;EGDX;51.4048;-3.43575;163
RNAS Yeovilton;Yeovilton;YEO;EGDY;51.0093994140625;-2.638819932937622;75
Haverfordwest Airport;Haverfordwest;HAW;EGFE;51.83309936523438;-4.9611101150512695;159
Cardiff International Airport;Cardiff;CWL;EGFF;51.39670181274414;-3.343329906463623;220
Swansea Airport;Swansea;SWS;EGFH;51.60530090332031;-4.0678300857543945;299
Bristol Airport;Bristol;BRS;EGGD;51.382702;-2.71909;622
Liverpool John Lennon Airport;Liverpool;LPL;EGGP;53.33359909057617;-2.849720001220703;80
London Luton Airport;London (1);LTN;EGGW;51.87469863891602;-0.36833301186561584;526
Plymouth City Airport;Plymouth;PLH;EGHD;50.422798;-4.10583;476
Bournemouth Airport;Bournemouth;BOH;EGHH;50.77999877929688;-1.8424999713897705;38
Southampton Airport;Southampton;SOU;EGHI;50.95029830932617;-1.3567999601364136;44
Lasham Airport;Lasham;QLA;EGHL;51.18719863891602;-1.0334999561309814;618
Alderney Airport;Alderney;ACI;EGJA;49.706103999999996;-2.2147200000000002;290
Guernsey Airport;Guernsey;GCI;EGJB;49.43500137329102;-2.601969957351685;336
Jersey Airport;Jersey;JER;EGJJ;49.20790100097656;-2.1955099105834956;277
Shoreham Airport;Shoreham By Sea;ESH;EGKA;50.835602;-0.297222;7
London Biggin Hill Airport;Biggin Hill;BQH;EGKB;51.330799102799986;0.032499998807900006;598
London Gatwick Airport;London (1);LGW;EGKK;51.148102;-0.190278;202
London City Airport;London (1);LCY;EGLC;51.505299;0.055277999999999994;19
Farnborough Airport;Farnborough;FAB;EGLF;51.275798797600004;-0.776332974434;238
Chalgrove Airport;Chalsgrove;;EGLJ;51.67610168457031;-1.0808299779891968;240
Blackbushe Airport;Blackbushe;BBS;EGLK;51.32389831542969;-0.8475000262260437;325
London Heathrow Airport;London (1);LHR;EGLL;51.4706;-0.461941;83
Southend Airport;Southend;SEN;EGMC;51.5713996887207;0.6955559849739075;49
Lydd Airport;Lydd;LYX;EGMD;50.95610046386719;0.939167022705078;13
Kent International Airport;Manston;MSE;EGMH;51.342201;1.3461100000000001;178
Brough Airport;Brough;;EGNB;53.7197;-0.566333;12
Carlisle Airport;Carlisle;CAX;EGNC;54.9375;-2.8091700077056885;190
Retford Gamston Airport;Repton;;EGNE;53.28060150146485;-0.9513890147209167;91
Blackpool International Airport;Blackpool;BLK;EGNH;53.77170181274414;-3.0286099910736084;34
Humberside Airport;Humberside;HUY;EGNJ;53.57440185546875;-0.350832998752594;121
Barrow Walney Island Airport;Barrow Island;BWF;EGNL;54.1286111;-3.2675;173
Leeds Bradford Airport;Leeds;LBA;EGNM;53.86589813232422;-1.6605700254440308;681
Warton Airport;Warton;WRT;EGNO;53.745098;-2.88306;55
Hawarden Airport;Hawarden;CEG;EGNR;53.1781005859375;-2.977780103683472;45
Isle of Man Airport;Isle Of Man;IOM;EGNS;54.08330154418945;-4.623889923095703;52
Newcastle Airport (5);Newcastle;NCL;EGNT;55.037498474121094;-1.6916699409484863;266
Durham Tees Valley Airport;Teesside;MME;EGNV;54.50920104980469;-1.4294099807739258;120
East Midlands Airport;East Midlands;EMA;EGNX;52.8311004639;-1.32806003094;306
Llanbedr Airport;Llanbedr;;EGOD;52.811698913574;-4.1235799789428995;30
RAF Ternhill;Ternhill;;EGOE;52.87120056152344;-2.533560037612915;272
RAF Shawbury;Shawbury;;EGOS;52.79819869995117;-2.668040037155152;249
RAF Woodvale;Woodvale;;EGOW;53.5816;-3.05552;37
Kirkwall Airport;Kirkwall;KOI;EGPA;58.957801818847656;-2.9049999713897705;50
Sumburgh Airport;Sumburgh;LSI;EGPB;59.87889862060547;-1.295560002326965;20
Wick Airport;Wick;WIC;EGPC;58.458900451660156;-3.09306001663208;126
Aberdeen Dyce Airport;Aberdeen;ABZ;EGPD;57.20190048217773;-2.1977798938751216;215
Inverness Airport;Inverness;INV;EGPE;57.54249954223633;-4.047500133514403;31
Glasgow International Airport;Glasgow;GLA;EGPF;55.8718986511;-4.43306016922;26
Edinburgh Airport;Edinburgh;EDI;EGPH;55.95000076293945;-3.372499942779541;135
Islay Airport;Islay;ILY;EGPI;55.68190002441406;-6.256669998168945;56
Glasgow Prestwick Airport;Prestwick;PIK;EGPK;55.5093994140625;-4.586669921875;65
Benbecula Airport;Benbecula;BEB;EGPL;57.48109817504883;-7.362780094146728;19
Scatsta Airport;Scatsta;SCS;EGPM;60.43280029296875;-1.2961100339889526;81
Dundee Airport;Dundee;DND;EGPN;56.45249938964844;-3.0258300304412837;17
Stornoway Airport;Stornoway;SYY;EGPO;58.215599060058594;-6.3311100006103525;26
Tiree Airport;Tiree;TRE;EGPU;56.49919891357422;-6.869170188903809;38
RAF Leuchars;Leuchars;ADX;EGQL;56.37289810180664;-2.8684399127960205;38
RAF Lossiemouth;Lossiemouth;LMO;EGQS;57.7052001953125;-3.339169979095459;42
Cambridge Airport;Cambridge;CBG;EGSC;52.205002;0.175;47
Peterborough Business Airport;Peterborough (2);;EGSF;52.46810150146485;-0.2511110007762909;26
Norwich International Airport;Norwich;NWI;EGSH;52.675800323500006;1.28278005123;117
London Stansted Airport;London (1);STN;EGSS;51.8849983215;0.23499999940400002;348
North Weald Airport;North Weald;;EGSX;51.721698761000006;0.154166996479;321
Sheffield City Heliport;Fowlmere;;EGSY;53.394299;-1.38849;231
Cranfield Airport;Cranfield;;EGTC;52.0722007751;-0.616666972637;358
Exeter International Airport;Exeter;EXT;EGTE;50.73440170288086;-3.4138898849487305;102
Bristol Filton Airport;Bristol;FZO;EGTG;51.519401550299996;-2.5908300876599997;226
Oxford (Kidlington) Airport;Oxford;OXF;EGTK;51.8368988037;-1.32000005245;270
RAF Benson;Benson;BEX;EGUB;51.616401672399995;-1.09582996368;226
RAF Lakenheath;Lakenheath;LKZ;EGUL;52.409301757799994;0.5609999895100001;32
RAF Mildenhall;Mildenhall;MHZ;EGUN;52.361900329589844;0.4864059984683991;33
RAF Wattisham;Wattisham;;EGUW;52.1273002625;0.956264019012;284
RAF Wyton;Wyton;QUY;EGUY;52.357200622600004;-0.107832998037;135
RAF Fairford;Fairford;FFD;EGVA;51.6822013855;-1.7900300025900002;286
RAF Brize Norton;Brize Norton;BZZ;EGVN;51.75;-1.58362;288
RAF Odiham;Odiham;ODH;EGVO;51.2341003418;-0.9428250193600001;405
DCAE Cosford Air Base;Cosford;;EGWC;52.639998999999996;-2.30558;272
RAF Northolt;Northolt;NHT;EGWU;51.5530014038;-0.418166995049;124
RAF Coningsby;Coningsby;QCY;EGXC;53.0929985046;-0.166014000773;25
RAF Dishforth;Dishforth;;EGXD;54.1371994019;-1.42025005817;117
Leeming Airport;Leeming;;EGXE;54.2924;-1.5354;132
Leeds East Airport;Church Fenton;;EGXG;53.834301;-1.1955;29
RAF Honington;Honington;BEQ;EGXH;52.34260177612305;0.7729390263557434;174
RAF Cottesmore;Cottesmore;;EGXJ;52.735699;-0.6487689999999999;461
RAF Scampton;Scampton;SQZ;EGXP;53.307800293;-0.550832986832;202
RAF Wittering;Wittering;;EGXT;52.612598;-0.47645299999999996;273
RAF Linton-On-Ouse;Linton-on-ouse;HRT;EGXU;54.0489006042;-1.2527500391;53
RAF Waddington;Waddington;WTN;EGXW;53.1661987305;-0.5238109827040001;231
RAF Topcliffe;Topcliffe;;EGXZ;54.2055015564;-1.3820899725;92
RAF Cranwell;Cranwell;;EGYD;53.0303001404;-0.4832420051100001;218
RAF Barkston Heath;Barkston Heath;;EGYE;52.962200164799995;-0.561625003815;367
RAF Marham;Marham;KNF;EGYM;52.648394999999994;0.550692;75
Mount Pleasant Airport;Mount Pleasant;MPN;EGYP;-51.82279968261719;-58.44720077514648;244
Amsterdam Airport Schiphol;Amsterdam;AMS;EHAM;52.308601;4.76389;-11
Budel Airfield Kempen;Weert;;EHBD;51.255299;5.60139;114
Maastricht Aachen Airport;Maastricht;MST;EHBK;50.911701;5.7701400000000005;375
Deelen Air Base;Deelen;;EHDL;52.0606;5.87306;158
Drachten Airport;Drachten;;EHDR;53.119201660200005;6.12972021103;14
Eindhoven Airport;Eindhoven;EIN;EHEH;51.4500999451;5.374529838559999;74
Eelde Airport;Groningen;GRQ;EHGG;53.1197013855;6.579440116880001;17
Gilze Rijen Air Base;Gilze-rijen;GLZ;EHGR;51.56740188598633;4.931829929351807;49
De Kooy Airport;De Kooy;DHR;EHKD;52.92340087890625;4.780620098114014;3
Lelystad Airport;Lelystad;LEY;EHLE;52.4603;5.52722;-13
Leeuwarden Air Base;Leeuwarden;LWR;EHLW;53.228599548339844;5.760560035705566;3
Rotterdam The Hague Airport;Rotterdam;RTM;EHRD;51.956902;4.43722;-15
Soesterberg Air Base;Soesterberg;UTC;EHSB;52.1273002625;5.27618980408;66
Twente Airport;Enschede;ENS;EHTW;52.275833;6.889167;114
Valkenburg Naval Air Base;Valkenburg;LID;EHVB;52.1660995483;4.41794013977;1
Woensdrecht Air Base;Woensdrecht;WOE;EHWO;51.4491;4.34203;63
Cork Airport;Cork;ORK;EICK;51.84130096435547;-8.491109848022461;502
Galway Airport;Galway;GWY;EICM;53.30020141601562;-8.941590309143066;81
